V ,leafValue( IS("/Q6/C") "N" 1 ) (A),leafValue( IS("/Q6/C") "N" 2 ) (A),leafValue( IS("/Q6/C") "N" 3 ) (A),leafValue( IS("/Q6/C") "N" 4 ) (A),leafValue( IS("/Q6/C") "N" 5 ) (A),leafValue( IS("/Q6/C") "N" 6 ) (A),leafValue( IS("/Q6/C") "N" 7 ) (A),leafValue( IS("/Q6/C") "N" 8 ) (A),leafValue( IS("/Q6/C") "N" 9 ) (A),leafValue( IS("/Q6/C") "N" 10 ) (A),leafValue( IS("/Q6/C") "N" 11 ) (A),leafValue( IS("/Q6/C") "N" 12 ) (A),leafValue( IS("/Q6/C") "N" 13 ) (A),leafValue( IS("/Q6/C") "N" 14 ) (A),leafValue( IS("/Q6/C") "N" 15 ) (A),leafValue( IS("/Q6/C") "N" 16 ) (A),leafValue( IS("/Q6/C") "N" 17 ) (A),leafValue( IS("/Q6/C") "N" 18 ) (A),leafValue( IS("/Q6/C") "N" 19 ) (A),leafValue( IS("/Q6/C") "N" 20 ) (A),leafValue( IS("/Q6/B") "N" 1 ) (A),leafValue( IS("/Q6/B") "N" 2 ) (A),leafValue( IS("/Q6/B") "N" 3 ) (A),leafValue( IS("/Q6/B") "N" 4 ) (A),leafValue( IS("/Q6/B") "N" 5 ) (A),leafValue( IS("/Q6/B") "N" 6 ) (A),leafValue( IS("/Q6/B") "N" 7 ) (A),leafValue( IS("/Q6/B") "N" 8 ) (A),leafValue( IS("/Q6/B") "N" 9 ) (A),leafValue( IS("/Q6/B") "N" 10 ) (A),leafValue( IS("/Q6/B") "N" 11 ) (A),leafValue( IS("/Q6/B") "N" 12 ) (A),leafValue( IS("/Q6/B") "N" 13 ) (A),leafValue( IS("/Q6/B") "N" 14 ) (A),leafValue( IS("/Q6/B") "N" 15 ) (A),leafValue( IS("/Q6/B") "N" 16 ) (A),leafValue( IS("/Q6/B") "N" 17 ) (A),leafValue( IS("/Q6/B") "N" 18 ) (A),leafValue( IS("/Q6/B") "N" 19 ) (A),leafValue( IS("/Q6/B") "N" 20 ) (A)
2.98000,-840.031E-6,-1.68006E-3,-2.52009E-3,-3.36012E-3,-4.20015E-3,-5.04018E-3,-5.88022E-3,-6.72025E-3,-7.56028E-3,-8.40031E-3,-9.24034E-3,-10.0804E-3,-10.9204E-3,-11.7604E-3,-12.6005E-3,-13.4405E-3,-14.2805E-3,-15.1206E-3,-15.9606E-3,-16.8006E-3,12.2990E-3,24.5981E-3,36.8971E-3,49.1961E-3,61.4952E-3,73.7942E-3,86.0932E-3,98.3922E-3,110.691E-3,122.990E-3,135.289E-3,147.588E-3,159.887E-3,172.186E-3,184.485E-3,196.784E-3,209.084E-3,221.383E-3,233.682E-3,245.981E-3
3.00000,-859.342E-6,-1.71868E-3,-2.57803E-3,-3.43737E-3,-4.29671E-3,-5.15605E-3,-6.01539E-3,-6.87473E-3,-7.73408E-3,-8.59342E-3,-9.45276E-3,-10.3121E-3,-11.1714E-3,-12.0308E-3,-12.8901E-3,-13.7495E-3,-14.6088E-3,-15.4682E-3,-16.3275E-3,-17.1868E-3,12.4310E-3,24.8619E-3,37.2929E-3,49.7239E-3,62.1548E-3,74.5858E-3,87.0168E-3,99.4478E-3,111.879E-3,124.310E-3,136.741E-3,149.172E-3,161.603E-3,174.034E-3,186.465E-3,198.896E-3,211.326E-3,223.757E-3,236.188E-3,248.619E-3
3.02000,-878.484E-6,-1.75697E-3,-2.63545E-3,-3.51394E-3,-4.39242E-3,-5.27090E-3,-6.14939E-3,-7.02787E-3,-7.90635E-3,-8.78484E-3,-9.66332E-3,-10.5418E-3,-11.4203E-3,-12.2988E-3,-13.1773E-3,-14.0557E-3,-14.9342E-3,-15.8127E-3,-16.6912E-3,-17.5697E-3,12.5629E-3,25.1258E-3,37.6887E-3,50.2516E-3,62.8145E-3,75.3774E-3,87.9403E-3,100.503E-3,113.066E-3,125.629E-3,138.192E-3,150.755E-3,163.318E-3,175.881E-3,188.443E-3,201.006E-3,213.569E-3,226.132E-3,238.695E-3,251.258E-3
3.04000,-897.460E-6,-1.79492E-3,-2.69238E-3,-3.58984E-3,-4.48730E-3,-5.38476E-3,-6.28222E-3,-7.17968E-3,-8.07714E-3,-8.97460E-3,-9.87206E-3,-10.7695E-3,-11.6670E-3,-12.5644E-3,-13.4619E-3,-14.3594E-3,-15.2568E-3,-16.1543E-3,-17.0517E-3,-17.9492E-3,12.6948E-3,25.3896E-3,38.0844E-3,50.7792E-3,63.4740E-3,76.1689E-3,88.8637E-3,101.558E-3,114.253E-3,126.948E-3,139.643E-3,152.338E-3,165.033E-3,177.727E-3,190.422E-3,203.117E-3,215.812E-3,228.507E-3,241.201E-3,253.896E-3
3.06000,-916.273E-6,-1.83255E-3,-2.74882E-3,-3.66509E-3,-4.58137E-3,-5.49764E-3,-6.41391E-3,-7.33019E-3,-8.24646E-3,-9.16273E-3,-10.0790E-3,-10.9953E-3,-11.9116E-3,-12.8278E-3,-13.7441E-3,-14.6604E-3,-15.5766E-3,-16.4929E-3,-17.4092E-3,-18.3255E-3,12.8267E-3,25.6534E-3,38.4801E-3,51.3068E-3,64.1336E-3,76.9603E-3,89.7870E-3,102.614E-3,115.440E-3,128.267E-3,141.094E-3,153.921E-3,166.747E-3,179.574E-3,192.401E-3,205.227E-3,218.054E-3,230.881E-3,243.707E-3,256.534E-3
3.08000,-934.926E-6,-1.86985E-3,-2.80478E-3,-3.73971E-3,-4.67463E-3,-5.60956E-3,-6.54448E-3,-7.47941E-3,-8.41434E-3,-9.34926E-3,-10.2842E-3,-11.2191E-3,-12.1540E-3,-13.0890E-3,-14.0239E-3,-14.9588E-3,-15.8937E-3,-16.8287E-3,-17.7636E-3,-18.6985E-3,12.9586E-3,25.9172E-3,38.8758E-3,51.8344E-3,64.7930E-3,77.7516E-3,90.7102E-3,103.669E-3,116.627E-3,129.586E-3,142.545E-3,155.503E-3,168.462E-3,181.420E-3,194.379E-3,207.338E-3,220.296E-3,233.255E-3,246.213E-3,259.172E-3
3.10000,-953.422E-6,-1.90684E-3,-2.86027E-3,-3.81369E-3,-4.76711E-3,-5.72053E-3,-6.67396E-3,-7.62738E-3,-8.58080E-3,-9.53422E-3,-10.4876E-3,-11.4411E-3,-12.3945E-3,-13.3479E-3,-14.3013E-3,-15.2548E-3,-16.2082E-3,-17.1616E-3,-18.1150E-3,-19.0684E-3,13.0905E-3,26.1810E-3,39.2714E-3,52.3619E-3,65.4524E-3,78.5429E-3,91.6333E-3,104.724E-3,117.814E-3,130.905E-3,143.995E-3,157.086E-3,170.176E-3,183.267E-3,196.357E-3,209.448E-3,222.538E-3,235.629E-3,248.719E-3,261.810E-3
3.12000,-971.764E-6,-1.94353E-3,-2.91529E-3,-3.88705E-3,-4.85882E-3,-5.83058E-3,-6.80234E-3,-7.77411E-3,-8.74587E-3,-9.71764E-3,-10.6894E-3,-11.6612E-3,-12.6329E-3,-13.6047E-3,-14.5765E-3,-15.5482E-3,-16.5200E-3,-17.4917E-3,-18.4635E-3,-19.4353E-3,13.2223E-3,26.4447E-3,39.6670E-3,52.8894E-3,66.1117E-3,79.3340E-3,92.5564E-3,105.779E-3,119.001E-3,132.223E-3,145.446E-3,158.668E-3,171.890E-3,185.113E-3,198.335E-3,211.557E-3,224.780E-3,238.002E-3,251.224E-3,264.447E-3
3.14000,-989.953E-6,-1.97991E-3,-2.96986E-3,-3.95981E-3,-4.94976E-3,-5.93972E-3,-6.92967E-3,-7.91962E-3,-8.90958E-3,-9.89953E-3,-10.8895E-3,-11.8794E-3,-12.8694E-3,-13.8593E-3,-14.8493E-3,-15.8392E-3,-16.8292E-3,-17.8192E-3,-18.8091E-3,-19.7991E-3,13.3542E-3,26.7084E-3,40.0626E-3,53.4168E-3,66.7710E-3,80.1252E-3,93.4793E-3,106.834E-3,120.188E-3,133.542E-3,146.896E-3,160.250E-3,173.605E-3,186.959E-3,200.313E-3,213.667E-3,227.021E-3,240.375E-3,253.730E-3,267.084E-3
3.16000,-1.00799E-3,-2.01599E-3,-3.02398E-3,-4.03197E-3,-5.03996E-3,-6.04796E-3,-7.05595E-3,-8.06394E-3,-9.07194E-3,-10.0799E-3,-11.0879E-3,-12.0959E-3,-13.1039E-3,-14.1119E-3,-15.1199E-3,-16.1279E-3,-17.1359E-3,-18.1439E-3,-19.1519E-3,-20.1599E-3,13.4860E-3,26.9721E-3,40.4581E-3,53.9441E-3,67.4302E-3,80.9162E-3,94.4022E-3,107.888E-3,121.374E-3,134.860E-3,148.346E-3,161.832E-3,175.318E-3,188.804E-3,202.291E-3,215.777E-3,229.263E-3,242.749E-3,256.235E-3,269.721E-3
3.18000,-1.02589E-3,-2.05177E-3,-3.07766E-3,-4.10354E-3,-5.12943E-3,-6.15532E-3,-7.18120E-3,-8.20709E-3,-9.23297E-3,-10.2589E-3,-11.2847E-3,-12.3106E-3,-13.3365E-3,-14.3624E-3,-15.3883E-3,-16.4142E-3,-17.4401E-3,-18.4659E-3,-19.4918E-3,-20.5177E-3,13.6179E-3,27.2357E-3,40.8536E-3,54.4715E-3,68.0893E-3,81.7072E-3,95.3250E-3,108.943E-3,122.561E-3,136.179E-3,149.796E-3,163.414E-3,177.032E-3,190.650E-3,204.268E-3,217.886E-3,231.504E-3,245.122E-3,258.739E-3,272.357E-3
3.20000,-1.04363E-3,-2.08727E-3,-3.13090E-3,-4.17454E-3,-5.21817E-3,-6.26181E-3,-7.30544E-3,-8.34908E-3,-9.39271E-3,-10.4363E-3,-11.4800E-3,-12.5236E-3,-13.5672E-3,-14.6109E-3,-15.6545E-3,-16.6982E-3,-17.7418E-3,-18.7854E-3,-19.8291E-3,-20.8727E-3,13.7497E-3,27.4994E-3,41.2490E-3,54.9987E-3,68.7484E-3,82.4981E-3,96.2478E-3,109.997E-3,123.747E-3,137.497E-3,151.246E-3,164.996E-3,178.746E-3,192.496E-3,206.245E-3,219.995E-3,233.745E-3,247.494E-3,261.244E-3,274.994E-3
3.22000,-1.06124E-3,-2.12248E-3,-3.18372E-3,-4.24496E-3,-5.30621E-3,-6.36745E-3,-7.42869E-3,-8.48993E-3,-9.55117E-3,-10.6124E-3,-11.6737E-3,-12.7349E-3,-13.7961E-3,-14.8574E-3,-15.9186E-3,-16.9799E-3,-18.0411E-3,-19.1023E-3,-20.1636E-3,-21.2248E-3,13.8815E-3,27.7630E-3,41.6445E-3,55.5260E-3,69.4074E-3,83.2889E-3,97.1704E-3,111.052E-3,124.933E-3,138.815E-3,152.696E-3,166.578E-3,180.459E-3,194.341E-3,208.222E-3,222.104E-3,235.985E-3,249.867E-3,263.748E-3,277.630E-3
3.24000,-1.07871E-3,-2.15742E-3,-3.23612E-3,-4.31483E-3,-5.39354E-3,-6.47225E-3,-7.55095E-3,-8.62966E-3,-9.70837E-3,-10.7871E-3,-11.8658E-3,-12.9445E-3,-14.0232E-3,-15.1019E-3,-16.1806E-3,-17.2593E-3,-18.3380E-3,-19.4167E-3,-20.4954E-3,-21.5742E-3,14.0133E-3,28.0266E-3,42.0399E-3,56.0531E-3,70.0664E-3,84.0797E-3,98.0930E-3,112.106E-3,126.120E-3,140.133E-3,154.146E-3,168.159E-3,182.173E-3,196.186E-3,210.199E-3,224.213E-3,238.226E-3,252.239E-3,266.252E-3,280.266E-3
3.26000,-1.09604E-3,-2.19207E-3,-3.28811E-3,-4.38415E-3,-5.48019E-3,-6.57622E-3,-7.67226E-3,-8.76830E-3,-9.86433E-3,-10.9604E-3,-12.0564E-3,-13.1524E-3,-14.2485E-3,-15.3445E-3,-16.4406E-3,-17.5366E-3,-18.6326E-3,-19.7287E-3,-20.8247E-3,-21.9207E-3,14.1451E-3,28.2901E-3,42.4352E-3,56.5803E-3,70.7253E-3,84.8704E-3,99.0155E-3,113.161E-3,127.306E-3,141.451E-3,155.596E-3,169.741E-3,183.886E-3,198.031E-3,212.176E-3,226.321E-3,240.466E-3,254.611E-3,268.756E-3,282.901E-3
3.28000,-1.11323E-3,-2.22646E-3,-3.33969E-3,-4.45293E-3,-5.56616E-3,-6.67939E-3,-7.79262E-3,-8.90585E-3,-10.0191E-3,-11.1323E-3,-12.2455E-3,-13.3588E-3,-14.4720E-3,-15.5852E-3,-16.6985E-3,-17.8117E-3,-18.9249E-3,-20.0382E-3,-21.1514E-3,-22.2646E-3,14.2768E-3,28.5537E-3,42.8305E-3,57.1074E-3,71.3842E-3,85.6611E-3,99.9379E-3,114.215E-3,128.492E-3,142.768E-3,157.045E-3,171.322E-3,185.599E-3,199.876E-3,214.153E-3,228.429E-3,242.706E-3,256.983E-3,271.260E-3,285.537E-3
3.30000,-1.13029E-3,-2.26058E-3,-3.39088E-3,-4.52117E-3,-5.65146E-3,-6.78175E-3,-7.91205E-3,-9.04234E-3,-10.1726E-3,-11.3029E-3,-12.4332E-3,-13.5635E-3,-14.6938E-3,-15.8241E-3,-16.9544E-3,-18.0847E-3,-19.2150E-3,-20.3453E-3,-21.4756E-3,-22.6058E-3,14.4086E-3,28.8172E-3,43.2258E-3,57.6344E-3,72.0430E-3,86.4516E-3,100.860E-3,115.269E-3,129.677E-3,144.086E-3,158.495E-3,172.903E-3,187.312E-3,201.720E-3,216.129E-3,230.538E-3,244.946E-3,259.355E-3,273.764E-3,288.172E-3
3.32000,-1.14722E-3,-2.29444E-3,-3.44167E-3,-4.58889E-3,-5.73611E-3,-6.88333E-3,-8.03056E-3,-9.17778E-3,-10.3250E-3,-11.4722E-3,-12.6194E-3,-13.7667E-3,-14.9139E-3,-16.0611E-3,-17.2083E-3,-18.3556E-3,-19.5028E-3,-20.6500E-3,-21.7972E-3,-22.9444E-3,14.5404E-3,29.0807E-3,43.6211E-3,58.1614E-3,72.7018E-3,87.2421E-3,101.783E-3,116.323E-3,130.863E-3,145.404E-3,159.944E-3,174.484E-3,189.025E-3,203.565E-3,218.105E-3,232.646E-3,247.186E-3,261.726E-3,276.267E-3,290.807E-3
3.34000,-1.16402E-3,-2.32805E-3,-3.49207E-3,-4.65609E-3,-5.82012E-3,-6.98414E-3,-8.14816E-3,-9.31219E-3,-10.4762E-3,-11.6402E-3,-12.8043E-3,-13.9683E-3,-15.1323E-3,-16.2963E-3,-17.4604E-3,-18.6244E-3,-19.7884E-3,-20.9524E-3,-22.1164E-3,-23.2805E-3,14.6721E-3,29.3442E-3,44.0163E-3,58.6884E-3,73.3605E-3,88.0326E-3,102.705E-3,117.377E-3,132.049E-3,146.721E-3,161.393E-3,176.065E-3,190.737E-3,205.409E-3,220.082E-3,234.754E-3,249.426E-3,264.098E-3,278.770E-3,293.442E-3
3.36000,-1.18070E-3,-2.36140E-3,-3.54209E-3,-4.72279E-3,-5.90349E-3,-7.08419E-3,-8.26488E-3,-9.44558E-3,-10.6263E-3,-11.8070E-3,-12.9877E-3,-14.1684E-3,-15.3491E-3,-16.5298E-3,-17.7105E-3,-18.8912E-3,-20.0719E-3,-21.2526E-3,-22.4333E-3,-23.6140E-3,14.8038E-3,29.6077E-3,44.4115E-3,59.2153E-3,74.0192E-3,88.8230E-3,103.627E-3,118.431E-3,133.234E-3,148.038E-3,162.842E-3,177.646E-3,192.450E-3,207.254E-3,222.057E-3,236.861E-3,251.665E-3,266.469E-3,281.273E-3,296.077E-3
3.38000,-1.19725E-3,-2.39449E-3,-3.59174E-3,-4.78899E-3,-5.98624E-3,-7.18348E-3,-8.38073E-3,-9.57798E-3,-10.7752E-3,-11.9725E-3,-13.1697E-3,-14.3670E-3,-15.5642E-3,-16.7615E-3,-17.9587E-3,-19.1560E-3,-20.3532E-3,-21.5504E-3,-22.7477E-3,-23.9449E-3,14.9356E-3,29.8711E-3,44.8067E-3,59.7422E-3,74.6778E-3,89.6133E-3,104.549E-3,119.484E-3,134.420E-3,149.356E-3,164.291E-3,179.227E-3,194.162E-3,209.098E-3,224.033E-3,238.969E-3,253.904E-3,268.840E-3,283.776E-3,298.711E-3
3.40000,-1.21367E-3,-2.42735E-3,-3.64102E-3,-4.85469E-3,-6.06837E-3,-7.28204E-3,-8.49571E-3,-9.70939E-3,-10.9231E-3,-12.1367E-3,-13.3504E-3,-14.5641E-3,-15.7778E-3,-16.9914E-3,-18.2051E-3,-19.4188E-3,-20.6324E-3,-21.8461E-3,-23.0598E-3,-24.2735E-3,15.0673E-3,30.1345E-3,45.2018E-3,60.2691E-3,75.3363E-3,90.4036E-3,105.471E-3,120.538E-3,135.605E-3,150.673E-3,165.740E-3,180.807E-3,195.874E-3,210.942E-3,226.009E-3,241.076E-3,256.144E-3,271.211E-3,286.278E-3,301.345E-3
3.42000,-1.22998E-3,-2.45996E-3,-3.68994E-3,-4.91991E-3,-6.14989E-3,-7.37987E-3,-8.60985E-3,-9.83983E-3,-11.0698E-3,-12.2998E-3,-13.5298E-3,-14.7597E-3,-15.9897E-3,-17.2197E-3,-18.4497E-3,-19.6797E-3,-20.9096E-3,-22.1396E-3,-23.3696E-3,-24.5996E-3,15.1990E-3,30.3979E-3,45.5969E-3,60.7959E-3,75.9948E-3,91.1938E-3,106.393E-3,121.592E-3,136.791E-3,151.990E-3,167.189E-3,182.388E-3,197.587E-3,212.786E-3,227.985E-3,243.183E-3,258.382E-3,273.581E-3,288.780E-3,303.979E-3
3.44000,-1.24616E-3,-2.49233E-3,-3.73849E-3,-4.98466E-3,-6.23082E-3,-7.47699E-3,-8.72315E-3,-9.96931E-3,-11.2155E-3,-12.4616E-3,-13.7078E-3,-14.9540E-3,-16.2001E-3,-17.4463E-3,-18.6925E-3,-19.9386E-3,-21.1848E-3,-22.4310E-3,-23.6771E-3,-24.9233E-3,15.3307E-3,30.6613E-3,45.9920E-3,61.3226E-3,76.6533E-3,91.9840E-3,107.315E-3,122.645E-3,137.976E-3,153.307E-3,168.637E-3,183.968E-3,199.299E-3,214.629E-3,229.960E-3,245.291E-3,260.621E-3,275.952E-3,291.283E-3,306.613E-3
3.46000,-1.26223E-3,-2.52447E-3,-3.78670E-3,-5.04893E-3,-6.31116E-3,-7.57340E-3,-8.83563E-3,-10.0979E-3,-11.3601E-3,-12.6223E-3,-13.8846E-3,-15.1468E-3,-16.4090E-3,-17.6713E-3,-18.9335E-3,-20.1957E-3,-21.4580E-3,-22.7202E-3,-23.9824E-3,-25.2447E-3,15.4623E-3,30.9247E-3,46.3870E-3,61.8494E-3,77.3117E-3,92.7740E-3,108.236E-3,123.699E-3,139.161E-3,154.623E-3,170.086E-3,185.548E-3,201.010E-3,216.473E-3,231.935E-3,247.397E-3,262.860E-3,278.322E-3,293.784E-3,309.247E-3
3.48000,-1.27819E-3,-2.55637E-3,-3.83456E-3,-5.11274E-3,-6.39093E-3,-7.66911E-3,-8.94730E-3,-10.2255E-3,-11.5037E-3,-12.7819E-3,-14.0600E-3,-15.3382E-3,-16.6164E-3,-17.8946E-3,-19.1728E-3,-20.4510E-3,-21.7291E-3,-23.0073E-3,-24.2855E-3,-25.5637E-3,15.5940E-3,31.1880E-3,46.7820E-3,62.3761E-3,77.9701E-3,93.5641E-3,109.158E-3,124.752E-3,140.346E-3,155.940E-3,171.534E-3,187.128E-3,202.722E-3,218.316E-3,233.910E-3,249.504E-3,265.098E-3,280.692E-3,296.286E-3,311.880E-3
3.50000,-1.29402E-3,-2.58805E-3,-3.88207E-3,-5.17609E-3,-6.47012E-3,-7.76414E-3,-9.05817E-3,-10.3522E-3,-11.6462E-3,-12.9402E-3,-14.2343E-3,-15.5283E-3,-16.8223E-3,-18.1163E-3,-19.4104E-3,-20.7044E-3,-21.9984E-3,-23.2924E-3,-24.5864E-3,-25.8805E-3,15.7257E-3,31.4514E-3,47.1770E-3,62.9027E-3,78.6284E-3,94.3541E-3,110.080E-3,125.805E-3,141.531E-3,157.257E-3,172.982E-3,188.708E-3,204.434E-3,220.159E-3,235.885E-3,251.611E-3,267.337E-3,283.062E-3,298.788E-3,314.514E-3
3.52000,-1.30975E-3,-2.61950E-3,-3.92925E-3,-5.23900E-3,-6.54875E-3,-7.85850E-3,-9.16825E-3,-10.4780E-3,-11.7877E-3,-13.0975E-3,-14.4072E-3,-15.7170E-3,-17.0267E-3,-18.3365E-3,-19.6462E-3,-20.9560E-3,-22.2657E-3,-23.5755E-3,-24.8852E-3,-26.1950E-3,15.8573E-3,31.7147E-3,47.5720E-3,63.4293E-3,79.2867E-3,95.1440E-3,111.001E-3,126.859E-3,142.716E-3,158.573E-3,174.431E-3,190.288E-3,206.145E-3,222.003E-3,237.860E-3,253.717E-3,269.575E-3,285.432E-3,301.289E-3,317.147E-3
3.54000,-1.32537E-3,-2.65073E-3,-3.97610E-3,-5.30146E-3,-6.62683E-3,-7.95219E-3,-9.27756E-3,-10.6029E-3,-11.9283E-3,-13.2537E-3,-14.5790E-3,-15.9044E-3,-17.2297E-3,-18.5551E-3,-19.8805E-3,-21.2058E-3,-22.5312E-3,-23.8566E-3,-25.1819E-3,-26.5073E-3,15.9890E-3,31.9780E-3,47.9669E-3,63.9559E-3,79.9449E-3,95.9339E-3,111.923E-3,127.912E-3,143.901E-3,159.890E-3,175.879E-3,191.868E-3,207.857E-3,223.846E-3,239.835E-3,255.824E-3,271.813E-3,287.802E-3,303.791E-3,319.780E-3
3.56000,-1.34087E-3,-2.68174E-3,-4.02261E-3,-5.36349E-3,-6.70436E-3,-8.04523E-3,-9.38610E-3,-10.7270E-3,-12.0678E-3,-13.4087E-3,-14.7496E-3,-16.0905E-3,-17.4313E-3,-18.7722E-3,-20.1131E-3,-21.4539E-3,-22.7948E-3,-24.1357E-3,-25.4766E-3,-26.8174E-3,16.1206E-3,32.2412E-3,48.3618E-3,64.4824E-3,80.6031E-3,96.7237E-3,112.844E-3,128.965E-3,145.085E-3,161.206E-3,177.327E-3,193.447E-3,209.568E-3,225.689E-3,241.809E-3,257.930E-3,274.050E-3,290.171E-3,306.292E-3,322.412E-3
3.58000,-1.35627E-3,-2.71254E-3,-4.06881E-3,-5.42508E-3,-6.78135E-3,-8.13762E-3,-9.49389E-3,-10.8502E-3,-12.2064E-3,-13.5627E-3,-14.9190E-3,-16.2752E-3,-17.6315E-3,-18.9878E-3,-20.3441E-3,-21.7003E-3,-23.0566E-3,-24.4129E-3,-25.7691E-3,-27.1254E-3,16.2522E-3,32.5045E-3,48.7567E-3,65.0089E-3,81.2612E-3,97.5134E-3,113.766E-3,130.018E-3,146.270E-3,162.522E-3,178.775E-3,195.027E-3,211.279E-3,227.531E-3,243.784E-3,260.036E-3,276.288E-3,292.540E-3,308.793E-3,325.045E-3
3.60000,-1.37156E-3,-2.74313E-3,-4.11469E-3,-5.48625E-3,-6.85782E-3,-8.22938E-3,-9.60094E-3,-10.9725E-3,-12.3441E-3,-13.7156E-3,-15.0872E-3,-16.4588E-3,-17.8303E-3,-19.2019E-3,-20.5734E-3,-21.9450E-3,-23.3166E-3,-24.6881E-3,-26.0597E-3,-27.4313E-3,16.3839E-3,32.7677E-3,49.1516E-3,65.5354E-3,81.9193E-3,98.3031E-3,114.687E-3,131.071E-3,147.455E-3,163.839E-3,180.222E-3,196.606E-3,212.990E-3,229.374E-3,245.758E-3,262.142E-3,278.526E-3,294.909E-3,311.293E-3,327.677E-3
3.62000,-1.38675E-3,-2.77350E-3,-4.16025E-3,-5.54701E-3,-6.93376E-3,-8.32051E-3,-9.70726E-3,-11.0940E-3,-12.4808E-3,-13.8675E-3,-15.2543E-3,-16.6410E-3,-18.0278E-3,-19.4145E-3,-20.8013E-3,-22.1880E-3,-23.5748E-3,-24.9615E-3,-26.3483E-3,-27.7350E-3,16.5155E-3,33.0309E-3,49.5464E-3,66.0619E-3,82.5773E-3,99.0928E-3,115.608E-3,132.124E-3,148.639E-3,165.155E-3,181.670E-3,198.186E-3,214.701E-3,231.216E-3,247.732E-3,264.247E-3,280.763E-3,297.278E-3,313.794E-3,330.309E-3
3.64000,-1.40184E-3,-2.80367E-3,-4.20551E-3,-5.60735E-3,-7.00918E-3,-8.41102E-3,-9.81286E-3,-11.2147E-3,-12.6165E-3,-14.0184E-3,-15.4202E-3,-16.8220E-3,-18.2239E-3,-19.6257E-3,-21.0276E-3,-22.4294E-3,-23.8312E-3,-25.2331E-3,-26.6349E-3,-28.0367E-3,16.6471E-3,33.2941E-3,49.9412E-3,66.5883E-3,83.2353E-3,99.8824E-3,116.529E-3,133.177E-3,149.824E-3,166.471E-3,183.118E-3,199.765E-3,216.412E-3,233.059E-3,249.706E-3,266.353E-3,283.000E-3,299.647E-3,316.294E-3,332.941E-3
3.66000,-1.41682E-3,-2.83364E-3,-4.25046E-3,-5.66728E-3,-7.08410E-3,-8.50092E-3,-9.91774E-3,-11.3346E-3,-12.7514E-3,-14.1682E-3,-15.5850E-3,-17.0018E-3,-18.4187E-3,-19.8355E-3,-21.2523E-3,-22.6691E-3,-24.0859E-3,-25.5028E-3,-26.9196E-3,-28.3364E-3,16.7787E-3,33.5573E-3,50.3360E-3,67.1146E-3,83.8933E-3,100.672E-3,117.451E-3,134.229E-3,151.008E-3,167.787E-3,184.565E-3,201.344E-3,218.123E-3,234.901E-3,251.680E-3,268.458E-3,285.237E-3,302.016E-3,318.794E-3,335.573E-3
3.68000,-1.43170E-3,-2.86341E-3,-4.29511E-3,-5.72682E-3,-7.15852E-3,-8.59023E-3,-10.0219E-3,-11.4536E-3,-12.8853E-3,-14.3170E-3,-15.7487E-3,-17.1805E-3,-18.6122E-3,-20.0439E-3,-21.4756E-3,-22.9073E-3,-24.3390E-3,-25.7707E-3,-27.2024E-3,-28.6341E-3,16.9102E-3,33.8205E-3,50.7307E-3,67.6410E-3,84.5512E-3,101.461E-3,118.372E-3,135.282E-3,152.192E-3,169.102E-3,186.013E-3,202.923E-3,219.833E-3,236.743E-3,253.654E-3,270.564E-3,287.474E-3,304.384E-3,321.295E-3,338.205E-3
3.70000,-1.44649E-3,-2.89298E-3,-4.33947E-3,-5.78596E-3,-7.23245E-3,-8.67894E-3,-10.1254E-3,-11.5719E-3,-13.0184E-3,-14.4649E-3,-15.9114E-3,-17.3579E-3,-18.8044E-3,-20.2508E-3,-21.6973E-3,-23.1438E-3,-24.5903E-3,-26.0368E-3,-27.4833E-3,-28.9298E-3,17.0418E-3,34.0836E-3,51.1254E-3,68.1672E-3,85.2091E-3,102.251E-3,119.293E-3,136.334E-3,153.376E-3,170.418E-3,187.460E-3,204.502E-3,221.544E-3,238.585E-3,255.627E-3,272.669E-3,289.711E-3,306.753E-3,323.794E-3,340.836E-3
3.72000,-1.46118E-3,-2.92235E-3,-4.38353E-3,-5.84471E-3,-7.30588E-3,-8.76706E-3,-10.2282E-3,-11.6894E-3,-13.1506E-3,-14.6118E-3,-16.0729E-3,-17.5341E-3,-18.9953E-3,-20.4565E-3,-21.9177E-3,-23.3788E-3,-24.8400E-3,-26.3012E-3,-27.7624E-3,-29.2235E-3,17.1734E-3,34.3468E-3,51.5201E-3,68.6935E-3,85.8669E-3,103.040E-3,120.214E-3,137.387E-3,154.560E-3,171.734E-3,188.907E-3,206.081E-3,223.254E-3,240.427E-3,257.601E-3,274.774E-3,291.947E-3,309.121E-3,326.294E-3,343.468E-3
3.74000,-1.47577E-3,-2.95154E-3,-4.42731E-3,-5.90307E-3,-7.37884E-3,-8.85461E-3,-10.3304E-3,-11.8061E-3,-13.2819E-3,-14.7577E-3,-16.2335E-3,-17.7092E-3,-19.1850E-3,-20.6608E-3,-22.1365E-3,-23.6123E-3,-25.0881E-3,-26.5638E-3,-28.0396E-3,-29.5154E-3,17.3049E-3,34.6099E-3,51.9148E-3,69.2197E-3,86.5247E-3,103.830E-3,121.135E-3,138.439E-3,155.744E-3,173.049E-3,190.354E-3,207.659E-3,224.964E-3,242.269E-3,259.574E-3,276.879E-3,294.184E-3,311.489E-3,328.794E-3,346.099E-3
